"Plot Title: TRH_4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981294, SEN S/N: 10981294, LBL: Temp_4)","RH, % (LGR S/N: 10981294, SEN S/N: 10981294, LBL: RH_4)","Button Down (LGR S/N: 10981294)","Stopped (LGR S/N: 10981294)","End Of File (LGR S/N: 10981294)"
9666,07/14/22 06:17:30 AM,24.248,54.559,,,
9667,07/14/22 06:18:00 AM,24.248,54.559,,,
9668,07/14/22 06:18:30 AM,24.272,54.563,,,
9669,07/14/22 06:19:00 AM,24.248,54.559,,,
9670,07/14/22 06:19:30 AM,24.272,54.563,,,
9671,07/14/22 06:20:00 AM,24.248,54.528,,,
9672,07/14/22 06:20:30 AM,24.248,54.528,,,
9673,07/14/22 06:21:00 AM,24.248,54.559,,,
9674,07/14/22 06:21:30 AM,24.248,54.559,,,
9675,07/14/22 06:22:00 AM,24.272,54.531,,,
9676,07/14/22 06:22:30 AM,24.248,54.559,,,
9677,07/14/22 06:23:00 AM,24.272,54.563,,,
9678,07/14/22 06:23:30 AM,24.248,54.591,,,
9679,07/14/22 06:24:00 AM,24.248,54.559,,,
9680,07/14/22 06:24:30 AM,24.272,54.563,,,
9681,07/14/22 06:25:00 AM,24.248,54.559,,,
9682,07/14/22 06:25:30 AM,24.248,54.559,,,
9683,07/14/22 06:26:00 AM,24.248,54.528,,,
9684,07/14/22 06:26:30 AM,24.248,54.497,,,
9685,07/14/22 06:27:00 AM,24.248,54.528,,,
9686,07/14/22 06:27:30 AM,24.248,54.465,,,
9687,07/14/22 06:28:00 AM,24.248,54.497,,,
9688,07/14/22 06:28:30 AM,24.248,54.497,,,
9689,07/14/22 06:29:00 AM,24.248,54.497,,,
9690,07/14/22 06:29:30 AM,24.248,54.497,,,
9691,07/14/22 06:30:00 AM,24.248,54.528,,,
9692,07/14/22 06:30:30 AM,24.248,54.497,,,
9693,07/14/22 06:31:00 AM,24.248,54.497,,,
9694,07/14/22 06:31:30 AM,24.248,54.528,,,
9695,07/14/22 06:32:00 AM,24.248,54.497,,,
9696,07/14/22 06:32:30 AM,24.248,54.528,,,
9697,07/14/22 06:33:00 AM,24.248,54.528,,,
9698,07/14/22 06:33:30 AM,24.223,54.524,,,
9699,07/14/22 06:34:00 AM,24.248,54.528,,,
9700,07/14/22 06:34:30 AM,24.223,54.556,,,
9701,07/14/22 06:35:00 AM,24.223,54.556,,,
9702,07/14/22 06:35:30 AM,24.248,54.497,,,
9703,07/14/22 06:36:00 AM,24.223,54.618,,,
9704,07/14/22 06:36:30 AM,24.248,54.622,,,
9705,07/14/22 06:37:00 AM,24.223,54.618,,,
9706,07/14/22 06:37:30 AM,24.223,54.618,,,
9707,07/14/22 06:38:00 AM,24.223,54.618,,,
9708,07/14/22 06:38:30 AM,24.223,54.650,,,
9709,07/14/22 06:39:00 AM,24.223,54.587,,,
9710,07/14/22 06:39:30 AM,24.223,54.744,,,
9711,07/14/22 06:40:00 AM,24.223,54.744,,,
9712,07/14/22 06:40:30 AM,24.223,54.744,,,
9713,07/14/22 06:41:00 AM,24.199,54.740,,,
9714,07/14/22 06:41:30 AM,24.223,54.744,,,
9715,07/14/22 06:42:00 AM,24.223,54.744,,,
9716,07/14/22 06:42:30 AM,24.199,54.740,,,
9717,07/14/22 06:43:00 AM,24.199,54.740,,,
9718,07/14/22 06:43:30 AM,24.199,54.740,,,
9719,07/14/22 06:44:00 AM,24.199,54.771,,,
9720,07/14/22 06:44:30 AM,24.199,54.771,,,
9721,07/14/22 06:45:00 AM,24.199,54.803,,,
9722,07/14/22 06:45:30 AM,24.199,54.803,,,
9723,07/14/22 06:46:00 AM,24.199,54.865,,,
9724,07/14/22 06:46:30 AM,24.199,54.865,,,
9725,07/14/22 06:47:00 AM,24.199,54.834,,,
9726,07/14/22 06:47:30 AM,24.199,54.834,,,
9727,07/14/22 06:48:00 AM,24.199,54.834,,,
9728,07/14/22 06:48:30 AM,24.199,54.771,,,
9729,07/14/22 06:49:00 AM,24.199,54.803,,,
9730,07/14/22 06:49:30 AM,24.199,54.771,,,
9731,07/14/22 06:50:00 AM,24.199,54.771,,,
9732,07/14/22 06:50:30 AM,24.175,54.768,,,
9733,07/14/22 06:51:00 AM,24.199,54.740,,,
9734,07/14/22 06:51:30 AM,24.175,54.737,,,
9735,07/14/22 06:52:00 AM,24.199,54.740,,,
9736,07/14/22 06:52:30 AM,24.175,54.737,,,
9737,07/14/22 06:53:00 AM,24.175,54.737,,,
9738,07/14/22 06:53:30 AM,24.175,54.705,,,
9739,07/14/22 06:54:00 AM,24.175,54.737,,,
9740,07/14/22 06:54:30 AM,24.175,54.768,,,
9741,07/14/22 06:55:00 AM,24.199,54.771,,,
9742,07/14/22 06:55:30 AM,24.199,54.771,,,
9743,07/14/22 06:56:00 AM,24.199,54.803,,,
9744,07/14/22 06:56:30 AM,24.199,54.771,,,
9745,07/14/22 06:57:00 AM,24.199,54.771,,,
9746,07/14/22 06:57:30 AM,24.199,54.771,,,
9747,07/14/22 06:58:00 AM,24.223,54.744,,,
9748,07/14/22 06:58:30 AM,24.223,54.712,,,
9749,07/14/22 06:59:00 AM,24.223,54.712,,,
9750,07/14/22 06:59:30 AM,24.223,54.744,,,
9751,07/14/22 07:00:00 AM,24.223,54.681,,,
9752,07/14/22 07:00:30 AM,24.223,54.681,,,
9753,07/14/22 07:01:00 AM,24.223,54.806,,,
9754,07/14/22 07:01:30 AM,24.248,54.810,,,
9755,07/14/22 07:02:00 AM,24.248,54.747,,,
9756,07/14/22 07:02:30 AM,24.248,54.716,,,
9757,07/14/22 07:03:00 AM,24.248,54.684,,,
9758,07/14/22 07:03:30 AM,24.248,54.684,,,
9759,07/14/22 07:04:00 AM,24.248,54.684,,,
9760,07/14/22 07:04:30 AM,24.248,54.684,,,
9761,07/14/22 07:05:00 AM,24.248,54.747,,,
9762,07/14/22 07:05:30 AM,24.248,54.716,,,
9763,07/14/22 07:06:00 AM,24.248,54.747,,,
9764,07/14/22 07:06:30 AM,24.248,54.747,,,
9765,07/14/22 07:07:00 AM,24.248,54.747,,,
9766,07/14/22 07:07:30 AM,24.248,54.747,,,
9767,07/14/22 07:08:00 AM,24.248,54.747,,,
9768,07/14/22 07:08:30 AM,24.248,54.747,,,
9769,07/14/22 07:09:00 AM,24.248,54.747,,,
9770,07/14/22 07:09:30 AM,24.248,54.747,,,
9771,07/14/22 07:10:00 AM,24.248,54.747,,,
9772,07/14/22 07:10:30 AM,24.248,54.778,,,
9773,07/14/22 07:11:00 AM,24.248,54.747,,,
9774,07/14/22 07:11:30 AM,24.248,54.778,,,
9775,07/14/22 07:12:00 AM,24.248,54.810,,,
9776,07/14/22 07:12:30 AM,24.272,54.813,,,
9777,07/14/22 07:13:00 AM,24.272,54.813,,,
9778,07/14/22 07:13:30 AM,24.272,54.813,,,
9779,07/14/22 07:14:00 AM,24.272,54.813,,,
9780,07/14/22 07:14:30 AM,24.272,54.844,,,
9781,07/14/22 07:15:00 AM,24.272,54.813,,,
9782,07/14/22 07:15:30 AM,24.272,54.844,,,
9783,07/14/22 07:16:00 AM,24.272,54.813,,,
9784,07/14/22 07:16:30 AM,24.272,54.813,,,
9785,07/14/22 07:17:00 AM,24.296,54.848,,,
9786,07/14/22 07:17:30 AM,24.296,54.848,,,
9787,07/14/22 07:18:00 AM,24.296,54.817,,,
9788,07/14/22 07:18:30 AM,24.320,54.820,,,
9789,07/14/22 07:19:00 AM,24.320,54.851,,,
9790,07/14/22 07:19:30 AM,24.344,54.886,,,
9791,07/14/22 07:20:00 AM,24.344,54.886,,,
9792,07/14/22 07:20:30 AM,24.344,54.824,,,
9793,07/14/22 07:21:00 AM,24.344,54.824,,,
9794,07/14/22 07:21:30 AM,24.368,54.890,,,
9795,07/14/22 07:22:00 AM,24.368,54.858,,,
9796,07/14/22 07:22:30 AM,24.368,54.827,,,
9797,07/14/22 07:23:00 AM,24.368,54.827,,,
9798,07/14/22 07:23:30 AM,24.392,54.831,,,
9799,07/14/22 07:24:00 AM,24.392,54.831,,,
9800,07/14/22 07:24:30 AM,24.392,54.831,,,
9801,07/14/22 07:25:00 AM,24.392,54.768,,,
9802,07/14/22 07:25:30 AM,24.392,54.768,,,
9803,07/14/22 07:26:00 AM,24.417,54.803,,,
9804,07/14/22 07:26:30 AM,24.417,54.834,,,
9805,07/14/22 07:27:00 AM,24.417,54.834,,,
9806,07/14/22 07:27:30 AM,24.417,54.865,,,
9807,07/14/22 07:28:00 AM,24.441,54.837,,,
9808,07/14/22 07:28:30 AM,24.441,54.869,,,
9809,07/14/22 07:29:00 AM,24.465,54.841,,,
9810,07/14/22 07:29:30 AM,24.441,54.837,,,
9811,07/14/22 07:30:00 AM,24.465,54.841,,,
9812,07/14/22 07:30:30 AM,24.465,54.872,,,
9813,07/14/22 07:31:00 AM,24.489,54.844,,,
9814,07/14/22 07:31:30 AM,24.489,54.844,,,
9815,07/14/22 07:32:00 AM,24.489,54.844,,,
9816,07/14/22 07:32:30 AM,24.489,54.938,,,
9817,07/14/22 07:33:00 AM,24.513,54.879,,,
9818,07/14/22 07:33:30 AM,24.513,54.879,,,
9819,07/14/22 07:34:00 AM,24.513,54.879,,,
9820,07/14/22 07:34:30 AM,24.513,54.848,,,
9821,07/14/22 07:35:00 AM,24.513,54.785,,,
9822,07/14/22 07:35:30 AM,24.513,54.785,,,
9823,07/14/22 07:36:00 AM,24.513,54.817,,,
9824,07/14/22 07:36:30 AM,24.513,54.911,,,
9825,07/14/22 07:37:00 AM,24.513,54.848,,,
9826,07/14/22 07:37:30 AM,24.513,54.879,,,
9827,07/14/22 07:38:00 AM,24.513,54.848,,,
9828,07/14/22 07:38:30 AM,24.513,54.848,,,
9829,07/14/22 07:39:00 AM,24.513,54.785,,,
9830,07/14/22 07:39:30 AM,24.513,54.817,,,
9831,07/14/22 07:40:00 AM,24.489,54.782,,,
9832,07/14/22 07:40:30 AM,24.513,54.817,,,
9833,07/14/22 07:41:00 AM,24.489,54.813,,,
9834,07/14/22 07:41:30 AM,24.489,54.844,,,
9835,07/14/22 07:42:00 AM,24.489,54.782,,,
9836,07/14/22 07:42:30 AM,24.489,54.813,,,
9837,07/14/22 07:43:00 AM,24.513,54.817,,,
9838,07/14/22 07:43:30 AM,24.489,54.813,,,
9839,07/14/22 07:44:00 AM,24.489,54.782,,,
9840,07/14/22 07:44:30 AM,24.513,54.785,,,
9841,07/14/22 07:45:00 AM,24.513,54.785,,,
9842,07/14/22 07:45:30 AM,24.513,54.785,,,
9843,07/14/22 07:46:00 AM,24.513,54.723,,,
9844,07/14/22 07:46:30 AM,24.513,54.754,,,
9845,07/14/22 07:47:00 AM,24.513,54.723,,,
9846,07/14/22 07:47:30 AM,24.513,54.691,,,
9847,07/14/22 07:48:00 AM,24.513,54.660,,,
9848,07/14/22 07:48:30 AM,24.513,54.660,,,
9849,07/14/22 07:49:00 AM,24.513,54.660,,,
9850,07/14/22 07:49:30 AM,24.513,54.660,,,
9851,07/14/22 07:50:00 AM,24.513,54.660,,,
9852,07/14/22 07:50:30 AM,24.513,54.660,,,
9853,07/14/22 07:51:00 AM,24.513,54.629,,,
9854,07/14/22 07:51:30 AM,24.513,54.629,,,
9855,07/14/22 07:52:00 AM,24.513,54.629,,,
9856,07/14/22 07:52:30 AM,24.513,54.597,,,
9857,07/14/22 07:53:00 AM,24.537,54.757,,,
9858,07/14/22 07:53:30 AM,24.537,54.726,,,
9859,07/14/22 07:54:00 AM,24.537,54.695,,,
9860,07/14/22 07:54:30 AM,24.537,54.663,,,
9861,07/14/22 07:55:00 AM,24.537,54.663,,,
9862,07/14/22 07:55:30 AM,24.537,54.663,,,
9863,07/14/22 07:56:00 AM,24.537,54.632,,,
9864,07/14/22 07:56:30 AM,24.537,54.663,,,
9865,07/14/22 07:57:00 AM,24.537,54.632,,,
9866,07/14/22 07:57:30 AM,24.537,54.601,,,
9867,07/14/22 07:58:00 AM,24.537,54.569,,,
9868,07/14/22 07:58:30 AM,24.537,54.538,,,
9869,07/14/22 07:59:00 AM,24.561,54.573,,,
9870,07/14/22 07:59:30 AM,24.561,54.510,,,
9871,07/14/22 08:00:00 AM,24.561,54.479,,,
9872,07/14/22 08:00:30 AM,24.561,54.479,,,
9873,07/14/22 08:01:00 AM,24.586,54.419,,,
9874,07/14/22 08:01:30 AM,24.586,54.419,,,
9875,07/14/22 08:02:00 AM,24.586,54.388,,,
9876,07/14/22 08:02:30 AM,24.586,54.357,,,
9877,07/14/22 08:03:00 AM,24.586,54.357,,,
9878,07/14/22 08:03:30 AM,24.586,54.357,,,
9879,07/14/22 08:04:00 AM,24.586,54.325,,,
9880,07/14/22 08:04:30 AM,24.586,54.325,,,
9881,07/14/22 08:05:00 AM,24.610,54.423,,,
9882,07/14/22 08:05:30 AM,24.610,54.392,,,
9883,07/14/22 08:06:00 AM,24.610,54.360,,,
9884,07/14/22 08:06:30 AM,24.610,54.329,,,
9885,07/14/22 08:07:00 AM,24.610,54.329,,,
9886,07/14/22 08:07:30 AM,24.634,54.269,,,
9887,07/14/22 08:08:00 AM,24.634,54.238,,,
9888,07/14/22 08:08:30 AM,24.658,54.304,,,
9889,07/14/22 08:09:00 AM,24.658,54.242,,,
9890,07/14/22 08:09:30 AM,24.682,54.214,,,
9891,07/14/22 08:10:00 AM,24.682,54.151,,,
9892,07/14/22 08:10:30 AM,24.706,54.154,,,
9893,07/14/22 08:11:00 AM,24.706,54.186,,,
9894,07/14/22 08:11:30 AM,24.706,54.154,,,
9895,07/14/22 08:12:00 AM,24.706,54.186,,,
9896,07/14/22 08:12:30 AM,24.731,54.158,,,
9897,07/14/22 08:13:00 AM,24.731,54.126,,,
9898,07/14/22 08:13:30 AM,24.755,54.130,,,
9899,07/14/22 08:14:00 AM,24.755,54.130,,,
9900,07/14/22 08:14:30 AM,24.755,54.130,,,
9901,07/14/22 08:15:00 AM,24.779,54.102,,,
9902,07/14/22 08:15:30 AM,24.779,54.133,,,
9903,07/14/22 08:16:00 AM,24.779,54.133,,,
9904,07/14/22 08:16:30 AM,24.779,54.070,,,
9905,07/14/22 08:17:00 AM,24.803,54.074,,,
9906,07/14/22 08:17:30 AM,24.803,54.042,,,
9907,07/14/22 08:18:00 AM,24.803,54.042,,,
9908,07/14/22 08:18:30 AM,24.827,53.983,,,
9909,07/14/22 08:19:00 AM,24.827,54.014,,,
9910,07/14/22 08:19:30 AM,24.827,53.983,,,
9911,07/14/22 08:20:00 AM,24.852,54.018,,,
9912,07/14/22 08:20:30 AM,24.852,53.986,,,
9913,07/14/22 08:21:00 AM,24.852,54.081,,,
9914,07/14/22 08:21:30 AM,24.852,54.018,,,
9915,07/14/22 08:22:00 AM,24.852,53.986,,,
9916,07/14/22 08:22:30 AM,24.876,53.958,,,
9917,07/14/22 08:23:00 AM,24.876,53.958,,,
9918,07/14/22 08:23:30 AM,24.876,53.958,,,
9919,07/14/22 08:24:00 AM,24.900,53.962,,,
9920,07/14/22 08:24:30 AM,24.900,53.962,,,
9921,07/14/22 08:25:00 AM,24.900,54.025,,,
9922,07/14/22 08:25:30 AM,24.900,53.993,,,
9923,07/14/22 08:26:00 AM,24.900,53.993,,,
9924,07/14/22 08:26:30 AM,24.924,53.997,,,
9925,07/14/22 08:27:00 AM,24.900,54.025,,,
9926,07/14/22 08:27:30 AM,24.924,54.028,,,
9927,07/14/22 08:28:00 AM,24.924,53.997,,,
9928,07/14/22 08:28:30 AM,24.924,53.965,,,
9929,07/14/22 08:29:00 AM,24.924,53.997,,,
9930,07/14/22 08:29:30 AM,24.924,53.997,,,
9931,07/14/22 08:30:00 AM,24.948,54.000,,,
9932,07/14/22 08:30:30 AM,24.948,53.874,,,
9933,07/14/22 08:31:00 AM,24.973,54.035,,,
9934,07/14/22 08:31:30 AM,24.997,54.133,,,
9935,07/14/22 08:32:00 AM,24.997,54.133,,,
9936,07/14/22 08:32:30 AM,25.021,53.979,,,
9937,07/14/22 08:33:00 AM,25.021,54.105,,,
9938,07/14/22 08:33:30 AM,25.045,54.108,,,
9939,07/14/22 08:34:00 AM,25.070,54.111,,,
9940,07/14/22 08:34:30 AM,25.070,54.049,,,
9941,07/14/22 08:35:00 AM,25.070,54.049,,,
9942,07/14/22 08:35:30 AM,25.094,54.052,,,
9943,07/14/22 08:36:00 AM,25.118,53.992,,,
9944,07/14/22 08:36:30 AM,25.118,53.992,,,
9945,07/14/22 08:37:00 AM,25.142,53.996,,,
9946,07/14/22 08:37:30 AM,25.142,53.996,,,
9947,07/14/22 08:38:00 AM,25.167,54.031,,,
9948,07/14/22 08:38:30 AM,25.142,53.933,,,
9949,07/14/22 08:39:00 AM,25.167,53.810,,,
9950,07/14/22 08:39:30 AM,25.167,53.810,,,
9951,07/14/22 08:40:00 AM,25.167,53.842,,,
9952,07/14/22 08:40:30 AM,25.167,53.716,,,
9953,07/14/22 08:41:00 AM,25.167,53.622,,,
9954,07/14/22 08:41:30 AM,25.142,53.524,,,
9955,07/14/22 08:42:00 AM,25.142,53.429,,,
9956,07/14/22 08:42:30 AM,25.118,53.363,,,
9957,07/14/22 08:43:00 AM,25.118,53.300,,,
9958,07/14/22 08:43:30 AM,25.094,53.138,,,
9959,07/14/22 08:44:00 AM,25.094,53.044,,,
9960,07/14/22 08:44:30 AM,25.094,53.044,,,
9961,07/14/22 08:45:00 AM,25.070,53.009,,,
9962,07/14/22 08:45:30 AM,25.070,52.977,,,
9963,07/14/22 08:46:00 AM,25.070,52.977,,,
9964,07/14/22 08:46:30 AM,25.070,53.009,,,
9965,07/14/22 08:47:00 AM,25.070,52.977,,,
9966,07/14/22 08:47:30 AM,25.070,52.946,,,
9967,07/14/22 08:48:00 AM,25.070,52.977,,,
9968,07/14/22 08:48:30 AM,25.070,52.977,,,
9969,07/14/22 08:49:00 AM,25.070,52.946,,,
9970,07/14/22 08:49:30 AM,25.070,52.914,,,
9971,07/14/22 08:50:00 AM,25.070,52.914,,,
9972,07/14/22 08:50:30 AM,25.070,52.819,,,
9973,07/14/22 08:51:00 AM,25.070,52.914,,,
9974,07/14/22 08:51:30 AM,25.045,52.974,,,
9975,07/14/22 08:52:00 AM,25.045,53.100,,,
9976,07/14/22 08:52:30 AM,25.070,53.198,,,
9977,07/14/22 08:53:00 AM,25.070,53.293,,,
9978,07/14/22 08:53:30 AM,25.045,53.447,,,
9979,07/14/22 08:54:00 AM,25.070,53.419,,,
9980,07/14/22 08:54:30 AM,25.070,53.356,,,
9981,07/14/22 08:55:00 AM,25.070,53.450,,,
9982,07/14/22 08:55:30 AM,25.070,53.419,,,
9983,07/14/22 08:56:00 AM,25.070,53.419,,,
9984,07/14/22 08:56:30 AM,25.094,53.422,,,
9985,07/14/22 08:57:00 AM,25.094,53.422,,,
9986,07/14/22 08:57:30 AM,25.094,53.454,,,
9987,07/14/22 08:58:00 AM,25.094,53.422,,,
9988,07/14/22 08:58:30 AM,25.094,53.422,,,
9989,07/14/22 08:59:00 AM,25.118,53.363,,,
9990,07/14/22 08:59:30 AM,25.118,53.363,,,
9991,07/14/22 09:00:00 AM,25.118,53.268,,,
9992,07/14/22 09:00:30 AM,25.118,53.236,,,
9993,07/14/22 09:01:00 AM,25.118,53.268,,,
9994,07/14/22 09:01:30 AM,25.118,53.236,,,
9995,07/14/22 09:02:00 AM,25.118,53.236,,,
9996,07/14/22 09:02:30 AM,25.142,53.208,,,
9997,07/14/22 09:03:00 AM,25.142,53.208,,,
9998,07/14/22 09:03:30 AM,25.142,53.208,,,
9999,07/14/22 09:04:00 AM,25.167,53.243,,,
10000,07/14/22 09:04:30 AM,25.167,53.338,,,
10001,07/14/22 09:05:00 AM,25.191,53.341,,,
10002,07/14/22 09:05:30 AM,25.215,53.313,,,
10003,07/14/22 09:06:00 AM,25.215,53.313,,,
10004,07/14/22 09:06:30 AM,25.264,53.320,,,
10005,07/14/22 09:07:00 AM,25.264,53.320,,,
10006,07/14/22 09:07:30 AM,25.288,53.323,,,
10007,07/14/22 09:08:00 AM,25.288,53.260,,,
10008,07/14/22 09:08:30 AM,25.312,53.673,,,
10009,07/14/22 09:09:00 AM,25.312,53.894,,,
10010,07/14/22 09:09:30 AM,25.336,53.866,,,
10011,07/14/22 09:10:00 AM,25.336,54.086,,,
10012,07/14/22 09:10:30 AM,25.361,53.869,,,
10013,07/14/22 09:11:00 AM,25.385,54.156,,,
10014,07/14/22 09:11:30 AM,25.385,54.251,,,
10015,07/14/22 09:12:00 AM,25.385,53.904,,,
10016,07/14/22 09:12:30 AM,25.409,53.624,,,
10017,07/14/22 09:13:00 AM,25.409,53.403,,,
10018,07/14/22 09:13:30 AM,25.409,53.340,,,
10019,07/14/22 09:14:00 AM,25.409,53.277,,,
10020,07/14/22 09:14:30 AM,25.409,53.214,,,
10021,07/14/22 09:15:00 AM,25.409,53.088,,,
10022,07/14/22 09:15:30 AM,25.409,53.088,,,
10023,07/14/22 09:16:00 AM,25.409,52.993,,,
10024,07/14/22 09:16:30 AM,25.385,53.021,,,
10025,07/14/22 09:17:00 AM,25.385,52.926,,,
10026,07/14/22 09:17:30 AM,25.385,52.832,,,
10027,07/14/22 09:18:00 AM,25.385,52.832,,,
10028,07/14/22 09:18:30 AM,25.385,52.832,,,
10029,07/14/22 09:19:00 AM,25.385,52.800,,,
10030,07/14/22 09:19:30 AM,25.361,52.797,,,
10031,07/14/22 09:20:00 AM,25.361,52.797,,,
10032,07/14/22 09:20:30 AM,25.361,52.765,,,
10033,07/14/22 09:21:00 AM,25.361,52.733,,,
10034,07/14/22 09:21:30 AM,25.361,52.638,,,
10035,07/14/22 09:22:00 AM,25.361,52.638,,,
10036,07/14/22 09:22:30 AM,25.361,52.638,,,
10037,07/14/22 09:23:00 AM,25.361,52.638,,,
10038,07/14/22 09:23:30 AM,25.361,52.638,,,
10039,07/14/22 09:24:00 AM,25.361,52.670,,,
10040,07/14/22 09:24:30 AM,25.361,52.702,,,
10041,07/14/22 09:25:00 AM,25.385,52.673,,,
10042,07/14/22 09:25:30 AM,25.385,52.484,,,
10043,07/14/22 09:26:00 AM,25.385,52.484,,,
10044,07/14/22 09:26:30 AM,25.385,52.515,,,
10045,07/14/22 09:27:00 AM,25.385,52.484,,,
10046,07/14/22 09:27:30 AM,25.385,52.515,,,
10047,07/14/22 09:28:00 AM,25.385,52.515,,,
10048,07/14/22 09:28:30 AM,25.385,52.515,,,
10049,07/14/22 09:29:00 AM,25.409,52.519,,,
10050,07/14/22 09:29:30 AM,25.409,52.550,,,
10051,07/14/22 09:30:00 AM,25.409,52.550,,,
10052,07/14/22 09:30:30 AM,25.409,52.550,,,
10053,07/14/22 09:31:00 AM,25.409,52.424,,,
10054,07/14/22 09:31:30 AM,25.409,52.360,,,
10055,07/14/22 09:32:00 AM,25.385,52.357,,,
10056,07/14/22 09:32:30 AM,25.385,52.389,,,
10057,07/14/22 09:33:00 AM,25.385,52.357,,,
10058,07/14/22 09:33:30 AM,25.361,52.322,,,
10059,07/14/22 09:34:00 AM,25.361,52.385,,,
10060,07/14/22 09:34:30 AM,25.361,52.354,,,
10061,07/14/22 09:35:00 AM,25.361,52.385,,,
10062,07/14/22 09:35:30 AM,25.361,52.417,,,
10063,07/14/22 09:36:00 AM,25.361,52.385,,,
10064,07/14/22 09:36:30 AM,25.385,52.389,,,
10065,07/14/22 09:37:00 AM,25.361,52.354,,,
10066,07/14/22 09:37:30 AM,25.361,52.354,,,
10067,07/14/22 09:38:00 AM,25.361,52.354,,,
10068,07/14/22 09:38:30 AM,25.385,52.389,,,
10069,07/14/22 09:39:00 AM,25.385,52.325,,,
10070,07/14/22 09:39:30 AM,25.385,52.325,,,
10071,07/14/22 09:40:00 AM,25.385,52.325,,,
10072,07/14/22 09:40:30 AM,25.409,52.329,,,
10073,07/14/22 09:41:00 AM,25.409,52.360,,,
10074,07/14/22 09:41:30 AM,25.409,52.329,,,
10075,07/14/22 09:42:00 AM,25.409,52.297,,,
10076,07/14/22 09:42:30 AM,25.409,52.265,,,
10077,07/14/22 09:43:00 AM,25.409,52.297,,,
10078,07/14/22 09:43:30 AM,25.409,52.234,,,
10079,07/14/22 09:44:00 AM,25.409,52.265,,,
10080,07/14/22 09:44:30 AM,25.433,52.269,,,
10081,07/14/22 09:45:00 AM,25.433,52.174,,,
10082,07/14/22 09:45:30 AM,25.433,52.237,,,
10083,07/14/22 09:46:00 AM,25.433,52.174,,,
10084,07/14/22 09:46:30 AM,25.433,52.205,,,
10085,07/14/22 09:47:00 AM,25.433,52.205,,,
10086,07/14/22 09:47:30 AM,25.433,52.237,,,
10087,07/14/22 09:48:00 AM,25.433,52.205,,,
10088,07/14/22 09:48:30 AM,25.433,52.205,,,
10089,07/14/22 09:49:00 AM,25.433,52.174,,,
10090,07/14/22 09:49:30 AM,25.433,52.174,,,
10091,07/14/22 09:50:00 AM,25.433,52.142,,,
10092,07/14/22 09:50:30 AM,25.433,52.079,,,
10093,07/14/22 09:51:00 AM,25.433,52.079,,,
10094,07/14/22 09:51:30 AM,25.433,52.110,,,
10095,07/14/22 09:52:00 AM,25.433,52.142,,,
10096,07/14/22 09:52:30 AM,25.433,52.142,,,
10097,07/14/22 09:53:00 AM,25.433,52.142,,,
10098,07/14/22 09:53:30 AM,25.433,52.142,,,
10099,07/14/22 09:54:00 AM,25.433,52.142,,,
10100,07/14/22 09:54:30 AM,25.409,52.139,,,
10101,07/14/22 09:55:00 AM,25.409,52.139,,,
10102,07/14/22 09:55:30 AM,25.409,52.139,,,
10103,07/14/22 09:56:00 AM,25.409,52.170,,,
10104,07/14/22 09:56:30 AM,25.409,52.202,,,
10105,07/14/22 09:57:00 AM,25.433,52.237,,,
10106,07/14/22 09:57:30 AM,25.433,52.237,,,
10107,07/14/22 09:58:00 AM,25.433,52.237,,,
10108,07/14/22 09:58:30 AM,25.433,52.237,,,
10109,07/14/22 09:59:00 AM,25.458,52.240,,,
10110,07/14/22 09:59:30 AM,25.458,52.209,,,
10111,07/14/22 10:00:00 AM,25.458,52.240,,,
10112,07/14/22 10:00:30 AM,25.458,52.209,,,
10113,07/14/22 10:01:00 AM,25.458,52.209,,,
10114,07/14/22 10:01:30 AM,25.458,52.209,,,
10115,07/14/22 10:02:00 AM,25.458,52.209,,,
10116,07/14/22 10:02:30 AM,25.458,52.209,,,
10117,07/14/22 10:03:00 AM,25.458,52.209,,,
10118,07/14/22 10:03:30 AM,25.458,52.209,,,
10119,07/14/22 10:04:00 AM,25.458,52.209,,,
10120,07/14/22 10:04:30 AM,25.458,52.145,,,
10121,07/14/22 10:05:00 AM,25.458,52.145,,,
10122,07/14/22 10:05:30 AM,25.433,52.174,,,
10123,07/14/22 10:06:00 AM,25.458,52.145,,,
10124,07/14/22 10:06:30 AM,25.433,52.142,,,
10125,07/14/22 10:07:00 AM,25.433,52.142,,,
10126,07/14/22 10:07:30 AM,25.433,52.142,,,
10127,07/14/22 10:08:00 AM,25.409,52.139,,,
10128,07/14/22 10:08:30 AM,25.409,52.139,,,
10129,07/14/22 10:09:00 AM,25.409,52.202,,,
10130,07/14/22 10:09:30 AM,25.409,52.202,,,
10131,07/14/22 10:10:00 AM,25.409,52.202,,,
10132,07/14/22 10:10:30 AM,25.409,52.170,,,
10133,07/14/22 10:11:00 AM,25.409,52.170,,,
10134,07/14/22 10:11:30 AM,25.409,52.202,,,
10135,07/14/22 10:12:00 AM,25.409,52.170,,,
10136,07/14/22 10:12:30 AM,25.409,52.170,,,
10137,07/14/22 10:13:00 AM,25.409,52.202,,,
10138,07/14/22 10:13:30 AM,25.409,52.202,,,
10139,07/14/22 10:14:00 AM,25.409,52.107,,,
10140,07/14/22 10:14:30 AM,25.409,52.202,,,
10141,07/14/22 10:15:00 AM,25.385,52.199,,,
10142,07/14/22 10:15:30 AM,25.385,52.199,,,
