"Plot Title: TRH_4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981294, SEN S/N: 10981294, LBL: Temp_4)","RH, % (LGR S/N: 10981294, SEN S/N: 10981294, LBL: RH_4)","Host Connected (LGR S/N: 10981294)","Stopped (LGR S/N: 10981294)","End Of File (LGR S/N: 10981294)"
17570,09/05/22 11:04:30 PM,29.822,44.437,,,
17571,09/05/22 11:05:00 PM,29.797,44.402,,,
17572,09/05/22 11:05:30 PM,29.797,44.435,,,
17573,09/05/22 11:06:00 PM,29.822,44.437,,,
17574,09/05/22 11:06:30 PM,29.797,44.435,,,
17575,09/05/22 11:07:00 PM,29.822,44.437,,,
17576,09/05/22 11:07:30 PM,29.797,44.435,,,
17577,09/05/22 11:08:00 PM,29.797,44.435,,,
17578,09/05/22 11:08:30 PM,29.797,44.435,,,
17579,09/05/22 11:09:00 PM,29.797,44.369,,,
17580,09/05/22 11:09:30 PM,29.797,44.402,,,
17581,09/05/22 11:10:00 PM,29.797,44.402,,,
17582,09/05/22 11:10:30 PM,29.797,44.435,,,
17583,09/05/22 11:11:00 PM,29.797,44.402,,,
17584,09/05/22 11:11:30 PM,29.797,44.435,,,
17585,09/05/22 11:12:00 PM,29.772,44.399,,,
17586,09/05/22 11:12:30 PM,29.797,44.402,,,
17587,09/05/22 11:13:00 PM,29.772,44.366,,,
17588,09/05/22 11:13:30 PM,29.772,44.366,,,
17589,09/05/22 11:14:00 PM,29.797,44.369,,,
17590,09/05/22 11:14:30 PM,29.797,44.369,,,
17591,09/05/22 11:15:00 PM,29.772,44.333,,,
17592,09/05/22 11:15:30 PM,29.797,44.336,,,
17593,09/05/22 11:16:00 PM,29.772,44.333,,,
17594,09/05/22 11:16:30 PM,29.772,44.300,,,
17595,09/05/22 11:17:00 PM,29.772,44.300,,,
17596,09/05/22 11:17:30 PM,29.772,44.300,,,
17597,09/05/22 11:18:00 PM,29.772,44.300,,,
17598,09/05/22 11:18:30 PM,29.772,44.300,,,
17599,09/05/22 11:19:00 PM,29.772,44.267,,,
17600,09/05/22 11:19:30 PM,29.772,44.267,,,
17601,09/05/22 11:20:00 PM,29.772,44.235,,,
17602,09/05/22 11:20:30 PM,29.772,44.202,,,
17603,09/05/22 11:21:00 PM,29.772,44.169,,,
17604,09/05/22 11:21:30 PM,29.772,44.169,,,
17605,09/05/22 11:22:00 PM,29.772,44.202,,,
17606,09/05/22 11:22:30 PM,29.772,44.202,,,
17607,09/05/22 11:23:00 PM,29.772,44.202,,,
17608,09/05/22 11:23:30 PM,29.772,44.202,,,
17609,09/05/22 11:24:00 PM,29.772,44.202,,,
17610,09/05/22 11:24:30 PM,29.772,44.235,,,
17611,09/05/22 11:25:00 PM,29.772,44.202,,,
17612,09/05/22 11:25:30 PM,29.772,44.235,,,
17613,09/05/22 11:26:00 PM,29.772,44.169,,,
17614,09/05/22 11:26:30 PM,29.747,44.166,,,
17615,09/05/22 11:27:00 PM,29.772,44.136,,,
17616,09/05/22 11:27:30 PM,29.772,44.136,,,
17617,09/05/22 11:28:00 PM,29.747,44.133,,,
17618,09/05/22 11:28:30 PM,29.747,44.100,,,
17619,09/05/22 11:29:00 PM,29.747,44.100,,,
17620,09/05/22 11:29:30 PM,29.747,44.034,,,
17621,09/05/22 11:30:00 PM,29.747,44.034,,,
17622,09/05/22 11:30:30 PM,29.747,44.034,,,
17623,09/05/22 11:31:00 PM,29.747,44.034,,,
17624,09/05/22 11:31:30 PM,29.747,44.034,,,
17625,09/05/22 11:32:00 PM,29.747,43.969,,,
17626,09/05/22 11:32:30 PM,29.747,44.002,,,
17627,09/05/22 11:33:00 PM,29.722,44.032,,,
17628,09/05/22 11:33:30 PM,29.747,44.034,,,
17629,09/05/22 11:34:00 PM,29.722,44.032,,,
17630,09/05/22 11:34:30 PM,29.722,44.032,,,
17631,09/05/22 11:35:00 PM,29.722,44.032,,,
17632,09/05/22 11:35:30 PM,29.722,43.966,,,
17633,09/05/22 11:36:00 PM,29.722,43.966,,,
17634,09/05/22 11:36:30 PM,29.722,43.900,,,
17635,09/05/22 11:37:00 PM,29.722,43.933,,,
17636,09/05/22 11:37:30 PM,29.722,43.933,,,
17637,09/05/22 11:38:00 PM,29.696,43.897,,,
17638,09/05/22 11:38:30 PM,29.722,43.933,,,
17639,09/05/22 11:39:00 PM,29.696,43.897,,,
17640,09/05/22 11:39:30 PM,29.696,43.930,,,
17641,09/05/22 11:40:00 PM,29.696,43.897,,,
17642,09/05/22 11:40:30 PM,29.671,43.894,,,
17643,09/05/22 11:41:00 PM,29.696,43.864,,,
17644,09/05/22 11:41:30 PM,29.671,43.861,,,
17645,09/05/22 11:42:00 PM,29.671,43.828,,,
17646,09/05/22 11:42:30 PM,29.671,43.763,,,
17647,09/05/22 11:43:00 PM,29.671,43.763,,,
17648,09/05/22 11:43:30 PM,29.671,43.730,,,
17649,09/05/22 11:44:00 PM,29.671,43.697,,,
17650,09/05/22 11:44:30 PM,29.671,43.697,,,
17651,09/05/22 11:45:00 PM,29.671,43.730,,,
17652,09/05/22 11:45:30 PM,29.671,43.730,,,
17653,09/05/22 11:46:00 PM,29.671,43.763,,,
17654,09/05/22 11:46:30 PM,29.671,43.796,,,
17655,09/05/22 11:47:00 PM,29.696,43.766,,,
17656,09/05/22 11:47:30 PM,29.671,43.763,,,
17657,09/05/22 11:48:00 PM,29.696,43.766,,,
17658,09/05/22 11:48:30 PM,29.671,43.763,,,
17659,09/05/22 11:49:00 PM,29.696,43.766,,,
17660,09/05/22 11:49:30 PM,29.671,43.730,,,
17661,09/05/22 11:50:00 PM,29.671,43.763,,,
17662,09/05/22 11:50:30 PM,29.696,43.766,,,
17663,09/05/22 11:51:00 PM,29.696,43.733,,,
17664,09/05/22 11:51:30 PM,29.696,43.667,,,
17665,09/05/22 11:52:00 PM,29.696,43.568,,,
17666,09/05/22 11:52:30 PM,29.696,43.601,,,
17667,09/05/22 11:53:00 PM,29.696,43.502,,,
17668,09/05/22 11:53:30 PM,29.696,43.535,,,
17669,09/05/22 11:54:00 PM,29.671,43.433,,,
17670,09/05/22 11:54:30 PM,29.671,43.269,,,
17671,09/05/22 11:55:00 PM,29.671,43.302,,,
17672,09/05/22 11:55:30 PM,29.671,43.137,,,
17673,09/05/22 11:56:00 PM,29.671,43.203,,,
17674,09/05/22 11:56:30 PM,29.671,43.236,,,
17675,09/05/22 11:57:00 PM,29.671,43.104,,,
17676,09/05/22 11:57:30 PM,29.646,42.903,,,
17677,09/05/22 11:58:00 PM,29.646,42.969,,,
17678,09/05/22 11:58:30 PM,29.646,43.035,,,
17679,09/05/22 11:59:00 PM,29.646,43.035,,,
17680,09/05/22 11:59:30 PM,29.646,42.936,,,
17681,09/06/22 12:00:00 AM,29.646,43.167,,,
17682,09/06/22 12:00:30 AM,29.646,43.200,,,
17683,09/06/22 12:01:00 AM,29.646,43.332,,,
17684,09/06/22 12:01:30 AM,29.646,43.332,,,
17685,09/06/22 12:02:00 AM,29.646,43.332,,,
17686,09/06/22 12:02:30 AM,29.646,43.299,,,
17687,09/06/22 12:03:00 AM,29.646,43.299,,,
17688,09/06/22 12:03:30 AM,29.646,43.233,,,
17689,09/06/22 12:04:00 AM,29.646,43.167,,,
17690,09/06/22 12:04:30 AM,29.646,43.002,,,
17691,09/06/22 12:05:00 AM,29.646,43.068,,,
17692,09/06/22 12:05:30 AM,29.646,43.035,,,
17693,09/06/22 12:06:00 AM,29.646,43.101,,,
17694,09/06/22 12:06:30 AM,29.646,43.035,,,
17695,09/06/22 12:07:00 AM,29.646,42.870,,,
17696,09/06/22 12:07:30 AM,29.646,42.969,,,
17697,09/06/22 12:08:00 AM,29.646,42.771,,,
17698,09/06/22 12:08:30 AM,29.621,42.703,,,
17699,09/06/22 12:09:00 AM,29.646,42.804,,,
17700,09/06/22 12:09:30 AM,29.621,42.802,,,
17701,09/06/22 12:10:00 AM,29.621,42.835,,,
17702,09/06/22 12:10:30 AM,29.621,42.868,,,
17703,09/06/22 12:11:00 AM,29.621,42.802,,,
17704,09/06/22 12:11:30 AM,29.621,42.835,,,
17705,09/06/22 12:12:00 AM,29.621,42.769,,,
17706,09/06/22 12:12:30 AM,29.621,42.802,,,
17707,09/06/22 12:13:00 AM,29.621,42.835,,,
17708,09/06/22 12:13:30 AM,29.621,42.769,,,
17709,09/06/22 12:14:00 AM,29.621,42.736,,,
17710,09/06/22 12:14:30 AM,29.621,42.736,,,
17711,09/06/22 12:15:00 AM,29.621,42.637,,,
17712,09/06/22 12:15:30 AM,29.621,42.637,,,
17713,09/06/22 12:16:00 AM,29.621,42.240,,,
17714,09/06/22 12:16:30 AM,29.621,42.372,,,
17715,09/06/22 12:17:00 AM,29.596,42.337,,,
17716,09/06/22 12:17:30 AM,29.596,42.337,,,
17717,09/06/22 12:18:00 AM,29.596,42.337,,,
17718,09/06/22 12:18:30 AM,29.596,42.304,,,
17719,09/06/22 12:19:00 AM,29.596,42.238,,,
17720,09/06/22 12:19:30 AM,29.596,42.204,,,
17721,09/06/22 12:20:00 AM,29.596,42.039,,,
17722,09/06/22 12:20:30 AM,29.596,42.072,,,
17723,09/06/22 12:21:00 AM,29.596,41.973,,,
17724,09/06/22 12:21:30 AM,29.596,41.940,,,
17725,09/06/22 12:22:00 AM,29.596,41.841,,,
17726,09/06/22 12:22:30 AM,29.596,41.775,,,
17727,09/06/22 12:23:00 AM,29.596,41.907,,,
17728,09/06/22 12:23:30 AM,29.596,41.675,,,
17729,09/06/22 12:24:00 AM,29.596,41.841,,,
17730,09/06/22 12:24:30 AM,29.571,41.739,,,
17731,09/06/22 12:25:00 AM,29.596,41.708,,,
17732,09/06/22 12:25:30 AM,29.571,41.706,,,
17733,09/06/22 12:26:00 AM,29.596,41.708,,,
17734,09/06/22 12:26:30 AM,29.571,41.640,,,
17735,09/06/22 12:27:00 AM,29.596,41.477,,,
17736,09/06/22 12:27:30 AM,29.571,41.573,,,
17737,09/06/22 12:28:00 AM,29.571,41.342,,,
17738,09/06/22 12:28:30 AM,29.571,41.308,,,
17739,09/06/22 12:29:00 AM,29.571,41.342,,,
17740,09/06/22 12:29:30 AM,29.571,41.209,,,
17741,09/06/22 12:30:00 AM,29.571,41.242,,,
17742,09/06/22 12:30:30 AM,29.571,41.242,,,
17743,09/06/22 12:31:00 AM,29.571,41.176,,,
17744,09/06/22 12:31:30 AM,29.571,41.176,,,
17745,09/06/22 12:32:00 AM,29.571,41.110,,,
17746,09/06/22 12:32:30 AM,29.571,41.176,,,
17747,09/06/22 12:33:00 AM,29.571,41.110,,,
17748,09/06/22 12:33:30 AM,29.571,41.176,,,
17749,09/06/22 12:34:00 AM,29.571,41.076,,,
17750,09/06/22 12:34:30 AM,29.571,41.110,,,
17751,09/06/22 12:35:00 AM,29.571,41.043,,,
17752,09/06/22 12:35:30 AM,29.571,41.010,,,
17753,09/06/22 12:36:00 AM,29.571,41.010,,,
17754,09/06/22 12:36:30 AM,29.571,40.944,,,
17755,09/06/22 12:37:00 AM,29.571,41.043,,,
17756,09/06/22 12:37:30 AM,29.571,40.911,,,
17757,09/06/22 12:38:00 AM,29.571,40.944,,,
17758,09/06/22 12:38:30 AM,29.571,40.911,,,
17759,09/06/22 12:39:00 AM,29.571,40.911,,,
17760,09/06/22 12:39:30 AM,29.571,40.911,,,
17761,09/06/22 12:40:00 AM,29.571,40.977,,,
17762,09/06/22 12:40:30 AM,29.571,40.844,,,
17763,09/06/22 12:41:00 AM,29.571,40.911,,,
17764,09/06/22 12:41:30 AM,29.571,40.811,,,
17765,09/06/22 12:42:00 AM,29.571,40.844,,,
17766,09/06/22 12:42:30 AM,29.546,40.709,,,
17767,09/06/22 12:43:00 AM,29.571,40.844,,,
17768,09/06/22 12:43:30 AM,29.546,40.676,,,
17769,09/06/22 12:44:00 AM,29.546,40.709,,,
17770,09/06/22 12:44:30 AM,29.571,40.645,,,
17771,09/06/22 12:45:00 AM,29.546,40.576,,,
17772,09/06/22 12:45:30 AM,29.546,40.510,,,
17773,09/06/22 12:46:00 AM,29.546,40.510,,,
17774,09/06/22 12:46:30 AM,29.546,40.443,,,
17775,09/06/22 12:47:00 AM,29.546,40.410,,,
17776,09/06/22 12:47:30 AM,29.546,40.377,,,
17777,09/06/22 12:48:00 AM,29.546,40.310,,,
17778,09/06/22 12:48:30 AM,29.546,40.310,,,
17779,09/06/22 12:49:00 AM,29.521,40.241,,,
17780,09/06/22 12:49:30 AM,29.546,40.310,,,
17781,09/06/22 12:50:00 AM,29.546,40.211,,,
17782,09/06/22 12:50:30 AM,29.546,40.111,,,
17783,09/06/22 12:51:00 AM,29.521,40.142,,,
17784,09/06/22 12:51:30 AM,29.521,40.108,,,
17785,09/06/22 12:52:00 AM,29.521,40.108,,,
17786,09/06/22 12:52:30 AM,29.521,40.175,,,
17787,09/06/22 12:53:00 AM,29.521,40.175,,,
17788,09/06/22 12:53:30 AM,29.521,39.975,,,
17789,09/06/22 12:54:00 AM,29.521,40.042,,,
17790,09/06/22 12:54:30 AM,29.521,39.975,,,
17791,09/06/22 12:55:00 AM,29.521,40.042,,,
17792,09/06/22 12:55:30 AM,29.521,40.042,,,
17793,09/06/22 12:56:00 AM,29.521,40.042,,,
17794,09/06/22 12:56:30 AM,29.521,39.975,,,
17795,09/06/22 12:57:00 AM,29.521,39.842,,,
17796,09/06/22 12:57:30 AM,29.521,39.909,,,
17797,09/06/22 12:58:00 AM,29.496,39.840,,,
17798,09/06/22 12:58:30 AM,29.521,39.842,,,
17799,09/06/22 12:59:00 AM,29.521,39.842,,,
17800,09/06/22 12:59:30 AM,29.496,39.773,,,
17801,09/06/22 01:00:00 AM,29.496,39.740,,,
17802,09/06/22 01:00:30 AM,29.496,39.640,,,
17803,09/06/22 01:01:00 AM,29.496,39.673,,,
17804,09/06/22 01:01:30 AM,29.496,39.673,,,
17805,09/06/22 01:02:00 AM,29.496,39.574,,,
17806,09/06/22 01:02:30 AM,29.496,39.574,,,
17807,09/06/22 01:03:00 AM,29.496,39.574,,,
17808,09/06/22 01:03:30 AM,29.496,39.640,,,
17809,09/06/22 01:04:00 AM,29.471,39.471,,,
17810,09/06/22 01:04:30 AM,29.471,39.504,,,
17811,09/06/22 01:05:00 AM,29.471,39.571,,,
17812,09/06/22 01:05:30 AM,29.471,39.571,,,
17813,09/06/22 01:06:00 AM,29.471,39.604,,,
17814,09/06/22 01:06:30 AM,29.471,39.504,,,
17815,09/06/22 01:07:00 AM,29.471,39.571,,,
17816,09/06/22 01:07:30 AM,29.471,39.638,,,
17817,09/06/22 01:08:00 AM,29.471,39.571,,,
17818,09/06/22 01:08:30 AM,29.471,39.571,,,
17819,09/06/22 01:09:00 AM,29.471,39.571,,,
17820,09/06/22 01:09:30 AM,29.471,39.538,,,
17821,09/06/22 01:10:00 AM,29.471,39.638,,,
17822,09/06/22 01:10:30 AM,29.471,39.504,,,
17823,09/06/22 01:11:00 AM,29.471,39.438,,,
17824,09/06/22 01:11:30 AM,29.471,39.405,,,
17825,09/06/22 01:12:00 AM,29.471,39.438,,,
17826,09/06/22 01:12:30 AM,29.471,39.438,,,
17827,09/06/22 01:13:00 AM,29.446,39.568,,,
17828,09/06/22 01:13:30 AM,29.446,39.502,,,
17829,09/06/22 01:14:00 AM,29.471,39.405,,,
17830,09/06/22 01:14:30 AM,29.446,39.369,,,
17831,09/06/22 01:15:00 AM,29.446,39.369,,,
17832,09/06/22 01:15:30 AM,29.446,39.235,,,
17833,09/06/22 01:16:00 AM,29.446,39.235,,,
17834,09/06/22 01:16:30 AM,29.446,39.169,,,
17835,09/06/22 01:17:00 AM,29.446,39.102,,,
17836,09/06/22 01:17:30 AM,29.446,39.102,,,
17837,09/06/22 01:18:00 AM,29.446,39.069,,,
17838,09/06/22 01:18:30 AM,29.446,39.035,,,
17839,09/06/22 01:19:00 AM,29.446,39.035,,,
17840,09/06/22 01:19:30 AM,29.446,39.102,,,
17841,09/06/22 01:20:00 AM,29.446,38.969,,,
17842,09/06/22 01:20:30 AM,29.421,39.099,,,
17843,09/06/22 01:21:00 AM,29.446,39.035,,,
17844,09/06/22 01:21:30 AM,29.446,38.969,,,
17845,09/06/22 01:22:00 AM,29.421,38.999,,,
17846,09/06/22 01:22:30 AM,29.421,38.966,,,
17847,09/06/22 01:23:00 AM,29.421,39.033,,,
17848,09/06/22 01:23:30 AM,29.421,38.866,,,
17849,09/06/22 01:24:00 AM,29.421,38.899,,,
17850,09/06/22 01:24:30 AM,29.421,38.833,,,
17851,09/06/22 01:25:00 AM,29.421,38.766,,,
17852,09/06/22 01:25:30 AM,29.421,38.733,,,
17853,09/06/22 01:26:00 AM,29.421,38.766,,,
17854,09/06/22 01:26:30 AM,29.396,38.630,,,
17855,09/06/22 01:27:00 AM,29.396,38.563,,,
17856,09/06/22 01:27:30 AM,29.396,38.563,,,
17857,09/06/22 01:28:00 AM,29.396,38.563,,,
17858,09/06/22 01:28:30 AM,29.396,38.563,,,
17859,09/06/22 01:29:00 AM,29.396,38.497,,,
17860,09/06/22 01:29:30 AM,29.371,38.494,,,
17861,09/06/22 01:30:00 AM,29.371,38.294,,,
17862,09/06/22 01:30:30 AM,29.371,38.360,,,
17863,09/06/22 01:31:00 AM,29.371,38.360,,,
17864,09/06/22 01:31:30 AM,29.371,38.227,,,
17865,09/06/22 01:32:00 AM,29.371,38.327,,,
17866,09/06/22 01:32:30 AM,29.371,38.260,,,
17867,09/06/22 01:33:00 AM,29.371,38.294,,,
17868,09/06/22 01:33:30 AM,29.371,38.160,,,
17869,09/06/22 01:34:00 AM,29.346,38.158,,,
17870,09/06/22 01:34:30 AM,29.371,38.127,,,
17871,09/06/22 01:35:00 AM,29.346,38.124,,,
17872,09/06/22 01:35:30 AM,29.346,38.091,,,
17873,09/06/22 01:36:00 AM,29.346,37.957,,,
17874,09/06/22 01:36:30 AM,29.346,38.024,,,
17875,09/06/22 01:37:00 AM,29.346,38.091,,,
17876,09/06/22 01:37:30 AM,29.346,37.990,,,
17877,09/06/22 01:38:00 AM,29.346,38.024,,,
17878,09/06/22 01:38:30 AM,29.346,37.990,,,
17879,09/06/22 01:39:00 AM,29.346,37.957,,,
17880,09/06/22 01:39:30 AM,29.346,37.990,,,
17881,09/06/22 01:40:00 AM,29.321,37.854,,,
17882,09/06/22 01:40:30 AM,29.321,37.854,,,
17883,09/06/22 01:41:00 AM,29.321,37.888,,,
17884,09/06/22 01:41:30 AM,29.321,37.954,,,
17885,09/06/22 01:42:00 AM,29.321,37.854,,,
17886,09/06/22 01:42:30 AM,29.321,37.754,,,
17887,09/06/22 01:43:00 AM,29.321,37.888,,,
17888,09/06/22 01:43:30 AM,29.321,37.854,,,
17889,09/06/22 01:44:00 AM,29.296,37.818,,,
17890,09/06/22 01:44:30 AM,29.296,37.818,,,
17891,09/06/22 01:45:00 AM,29.321,37.821,,,
17892,09/06/22 01:45:30 AM,29.296,37.952,,,
17893,09/06/22 01:46:00 AM,29.321,38.021,,,
17894,09/06/22 01:46:30 AM,29.321,37.787,,,
17895,09/06/22 01:47:00 AM,29.296,37.818,,,
17896,09/06/22 01:47:30 AM,29.296,37.885,,,
17897,09/06/22 01:48:00 AM,29.296,37.818,,,
17898,09/06/22 01:48:30 AM,29.321,37.854,,,
17899,09/06/22 01:49:00 AM,29.321,37.821,,,
17900,09/06/22 01:49:30 AM,29.296,37.818,,,
17901,09/06/22 01:50:00 AM,29.321,37.787,,,
17902,09/06/22 01:50:30 AM,29.296,37.718,,,
17903,09/06/22 01:51:00 AM,29.296,37.818,,,
17904,09/06/22 01:51:30 AM,29.296,37.651,,,
17905,09/06/22 01:52:00 AM,29.296,37.718,,,
17906,09/06/22 01:52:30 AM,29.296,37.751,,,
17907,09/06/22 01:53:00 AM,29.296,37.718,,,
17908,09/06/22 01:53:30 AM,29.296,37.885,,,
17909,09/06/22 01:54:00 AM,29.296,37.718,,,
17910,09/06/22 01:54:30 AM,29.296,37.684,,,
17911,09/06/22 01:55:00 AM,29.296,37.684,,,
17912,09/06/22 01:55:30 AM,29.296,37.751,,,
17913,09/06/22 01:56:00 AM,29.296,37.785,,,
17914,09/06/22 01:56:30 AM,29.296,37.818,,,
17915,09/06/22 01:57:00 AM,29.296,37.684,,,
17916,09/06/22 01:57:30 AM,29.296,37.718,,,
17917,09/06/22 01:58:00 AM,29.271,37.682,,,
17918,09/06/22 01:58:30 AM,29.271,37.715,,,
17919,09/06/22 01:59:00 AM,29.271,37.615,,,
17920,09/06/22 01:59:30 AM,29.271,37.749,,,
17921,09/06/22 02:00:00 AM,29.271,37.682,,,
17922,09/06/22 02:00:30 AM,29.271,37.816,,,
17923,09/06/22 02:01:00 AM,29.271,37.715,,,
17924,09/06/22 02:01:30 AM,29.271,37.816,,,
17925,09/06/22 02:02:00 AM,29.271,37.782,,,
17926,09/06/22 02:02:30 AM,29.271,37.782,,,
17927,09/06/22 02:03:00 AM,29.271,37.816,,,
17928,09/06/22 02:03:30 AM,29.271,37.749,,,
17929,09/06/22 02:04:00 AM,29.271,37.749,,,
17930,09/06/22 02:04:30 AM,29.271,37.749,,,
17931,09/06/22 02:05:00 AM,29.271,37.782,,,
17932,09/06/22 02:05:30 AM,29.246,37.679,,,
17933,09/06/22 02:06:00 AM,29.246,37.780,,,
17934,09/06/22 02:06:30 AM,29.246,37.746,,,
17935,09/06/22 02:07:00 AM,29.246,37.679,,,
17936,09/06/22 02:07:30 AM,29.246,37.746,,,
17937,09/06/22 02:08:00 AM,29.246,37.679,,,
17938,09/06/22 02:08:30 AM,29.246,37.613,,,
17939,09/06/22 02:09:00 AM,29.246,37.613,,,
17940,09/06/22 02:09:30 AM,29.246,37.579,,,
17941,09/06/22 02:10:00 AM,29.246,37.546,,,
17942,09/06/22 02:10:30 AM,29.221,37.476,,,
17943,09/06/22 02:11:00 AM,29.246,37.546,,,
17944,09/06/22 02:11:30 AM,29.246,37.546,,,
17945,09/06/22 02:12:00 AM,29.221,37.476,,,
17946,09/06/22 02:12:30 AM,29.221,37.510,,,
17947,09/06/22 02:13:00 AM,29.221,37.510,,,
17948,09/06/22 02:13:30 AM,29.221,37.577,,,
17949,09/06/22 02:14:00 AM,29.221,37.476,,,
17950,09/06/22 02:14:30 AM,29.221,37.443,,,
17951,09/06/22 02:15:00 AM,29.221,37.543,,,
17952,09/06/22 02:15:30 AM,29.221,37.543,,,
17953,09/06/22 02:16:00 AM,29.221,37.510,,,
17954,09/06/22 02:16:30 AM,29.221,37.543,,,
17955,09/06/22 02:17:00 AM,29.221,37.476,,,
17956,09/06/22 02:17:30 AM,29.221,37.543,,,
17957,09/06/22 02:18:00 AM,29.221,37.543,,,
17958,09/06/22 02:18:30 AM,29.221,37.510,,,
17959,09/06/22 02:19:00 AM,29.221,37.476,,,
17960,09/06/22 02:19:30 AM,29.221,37.476,,,
17961,09/06/22 02:20:00 AM,29.221,37.476,,,
17962,09/06/22 02:20:30 AM,29.196,37.440,,,
17963,09/06/22 02:21:00 AM,29.221,37.543,,,
17964,09/06/22 02:21:30 AM,29.221,37.510,,,
17965,09/06/22 02:22:00 AM,29.221,37.476,,,
17966,09/06/22 02:22:30 AM,29.221,37.409,,,
17967,09/06/22 02:23:00 AM,29.196,37.541,,,
17968,09/06/22 02:23:30 AM,29.221,37.543,,,
17969,09/06/22 02:24:00 AM,29.196,37.541,,,
17970,09/06/22 02:24:30 AM,29.196,37.440,,,
17971,09/06/22 02:25:00 AM,29.196,37.306,,,
17972,09/06/22 02:25:30 AM,29.196,37.407,,,
17973,09/06/22 02:26:00 AM,29.196,37.440,,,
17974,09/06/22 02:26:30 AM,29.196,37.440,,,
17975,09/06/22 02:27:00 AM,29.196,37.440,,,
17976,09/06/22 02:27:30 AM,29.196,37.373,,,
17977,09/06/22 02:28:00 AM,29.171,37.404,,,
17978,09/06/22 02:28:30 AM,29.171,37.337,,,
17979,09/06/22 02:29:00 AM,29.171,37.371,,,
17980,09/06/22 02:29:30 AM,29.171,37.337,,,
17981,09/06/22 02:30:00 AM,29.171,37.337,,,
17982,09/06/22 02:30:30 AM,29.171,37.337,,,
17983,09/06/22 02:31:00 AM,29.171,37.304,,,
17984,09/06/22 02:31:30 AM,29.171,37.337,,,
17985,09/06/22 02:32:00 AM,29.171,37.237,,,
17986,09/06/22 02:32:30 AM,29.171,37.337,,,
17987,09/06/22 02:33:00 AM,29.171,37.337,,,
17988,09/06/22 02:33:30 AM,29.171,37.337,,,
17989,09/06/22 02:34:00 AM,29.146,37.335,,,
17990,09/06/22 02:34:30 AM,29.146,37.301,,,
17991,09/06/22 02:35:00 AM,29.171,37.304,,,
17992,09/06/22 02:35:30 AM,29.171,37.337,,,
17993,09/06/22 02:36:00 AM,29.171,37.337,,,
17994,09/06/22 02:36:30 AM,29.171,37.337,,,
17995,09/06/22 02:37:00 AM,29.146,37.168,,,
17996,09/06/22 02:37:30 AM,29.171,37.170,,,
17997,09/06/22 02:38:00 AM,29.146,37.201,,,
17998,09/06/22 02:38:30 AM,29.146,37.201,,,
17999,09/06/22 02:39:00 AM,29.146,37.201,,,
18000,09/06/22 02:39:30 AM,29.146,37.201,,,
18001,09/06/22 02:40:00 AM,29.146,37.134,,,
18002,09/06/22 02:40:30 AM,29.146,37.134,,,
18003,09/06/22 02:41:00 AM,29.146,37.335,,,
18004,09/06/22 02:41:30 AM,29.121,37.265,,,
18005,09/06/22 02:42:00 AM,29.146,37.201,,,
18006,09/06/22 02:42:30 AM,29.121,37.232,,,
18007,09/06/22 02:43:00 AM,29.121,37.299,,,
18008,09/06/22 02:43:30 AM,29.146,37.268,,,
18009,09/06/22 02:44:00 AM,29.146,37.301,,,
18010,09/06/22 02:44:30 AM,29.121,37.232,,,
18011,09/06/22 02:45:00 AM,29.146,37.201,,,
18012,09/06/22 02:45:30 AM,29.146,37.168,,,
18013,09/06/22 02:46:00 AM,29.146,37.168,,,
18014,09/06/22 02:46:30 AM,29.146,37.201,,,
18015,09/06/22 02:47:00 AM,29.121,37.199,,,
18016,09/06/22 02:47:30 AM,29.121,37.031,,,
18017,09/06/22 02:48:00 AM,29.121,37.199,,,
18018,09/06/22 02:48:30 AM,29.121,36.998,,,
18019,09/06/22 02:49:00 AM,29.121,37.031,,,
18020,09/06/22 02:49:30 AM,29.121,37.031,,,
18021,09/06/22 02:50:00 AM,29.121,37.031,,,
18022,09/06/22 02:50:30 AM,29.121,36.998,,,
18023,09/06/22 02:51:00 AM,29.096,36.895,,,
18024,09/06/22 02:51:30 AM,29.096,36.861,,,
18025,09/06/22 02:52:00 AM,29.096,36.861,,,
18026,09/06/22 02:52:30 AM,29.096,36.861,,,
18027,09/06/22 02:53:00 AM,29.096,36.861,,,
18028,09/06/22 02:53:30 AM,29.096,36.995,,,
18029,09/06/22 02:54:00 AM,29.096,36.928,,,
18030,09/06/22 02:54:30 AM,29.071,36.926,,,
18031,09/06/22 02:55:00 AM,29.071,36.892,,,
18032,09/06/22 02:55:30 AM,29.096,36.794,,,
18033,09/06/22 02:56:00 AM,29.096,36.794,,,
18034,09/06/22 02:56:30 AM,29.071,36.725,,,
18035,09/06/22 02:57:00 AM,29.071,36.725,,,
18036,09/06/22 02:57:30 AM,29.071,36.792,,,
18037,09/06/22 02:58:00 AM,29.047,36.722,,,
18038,09/06/22 02:58:30 AM,29.071,36.792,,,
18039,09/06/22 02:59:00 AM,29.047,36.856,,,
18040,09/06/22 02:59:30 AM,29.047,36.722,,,
18041,09/06/22 03:00:00 AM,29.047,36.756,,,
18042,09/06/22 03:00:30 AM,29.047,36.789,,,
18043,09/06/22 03:01:00 AM,29.047,36.689,,,
18044,09/06/22 03:01:30 AM,29.047,36.722,,,
18045,09/06/22 03:02:00 AM,29.047,36.722,,,
18046,09/06/22 03:02:30 AM,29.047,36.756,,,
